,Tn,MT,chunk,display_trial_feedback,feedback_dur,feedback_type,hand,is_error,item_dur,iti_dur,number_correct,phase,phase_type,points,recall_dir,response,response_time,run_number,seq_length,seq_str,trial_dur,P1,P2,P3,P4,P5,P6,IPI_0,IPI_1,IPI_2,IPI_3,IPI_4,IPI_5
27,11,1.8695907999936023,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '3', '3', '1', '1', '2']","[65.70722200002638, 66.10115170001518, 66.71518150001066, 66.97425610001665, 67.38708430001861, 67.57681280001998]",1,6,# # # # # #,None,65.70722200002638,66.10115170001518,66.71518150001066,66.97425610001665,67.38708430001861,67.57681280001998,2.6640130000014324,0.3939296999888029,0.6140297999954782,0.25907460000598803,0.41282820000196807,0.18972850000136532
28,12,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],1,6,2 3 4 2 2 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
29,13,2.4986773999989964,3,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['1', '2', '2', '4', '3', '2']","[78.07517730002292, 78.3851263000106, 78.55211490002694, 80.10526960002608, 80.4012465000269, 80.57385470002191]",1,6,# # # # # #,None,78.07517730002292,78.3851263000106,78.55211490002694,80.10526960002608,80.4012465000269,80.57385470002191,3.9983645000029355,0.3099489999876823,0.16698860001633875,1.5531546999991406,0.29597690000082366,0.1726081999950111
30,14,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],1,6,4 2 3 4 2 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
31,15,2.21116009997786,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '2', '3', '4', '2', '1']","[89.58812340002623, 89.99409360002028, 90.4161442000186, 91.02422380002099, 91.7169772000052, 91.7992835000041]",1,6,# # # # # #,None,89.58812340002623,89.99409360002028,90.4161442000186,91.02422380002099,91.7169772000052,91.7992835000041,2.5142687000043225,0.4059701999940444,0.42205059999832883,0.6080796000023838,0.6927533999842126,0.08230629999889061
32,16,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],1,6,1 4 1 3 2 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
33,17,2.3941287999914493,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['1', '4', '1', '3', '2', '4']","[100.48125560002518, 101.13112800000818, 101.83037760001025, 102.19025010001496, 102.58905350000714, 102.87538440001663]",1,6,# # # # # #,None,100.48125560002518,101.13112800000818,101.83037760001025,102.19025010001496,102.58905350000714,102.87538440001663,2.1819721000210848,0.6498723999829963,0.6992496000020765,0.3598725000047125,0.3988033999921754,0.2863309000094887
34,18,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],1,6,2 3 3 3 3 4,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
35,19,8.13279460000922,3,True,0.5,acc,right,True,2,1,5,ret,1,5,0,"['2', '3', '3', '3', '3', '2']","[108.8295022000093, 114.5981768000056, 114.98525510000763, 116.47433610001463, 116.73608580001746, 116.96229680001852]",1,6,# # # # # #,None,108.8295022000093,114.5981768000056,114.98525510000763,116.47433610001463,116.73608580001746,116.96229680001852,-0.5458822000073269,5.768674599996302,0.38707830000203103,1.4890810000069905,0.2617497000028379,0.22621100000105798
36,20,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],1,6,1 1 3 2 2 4,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
37,21,1.067236699978821,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['1', '1', '3', '2', '2', '4']","[123.41698620002717, 123.59409190001315, 123.82011730002705, 124.05906020000111, 124.22120650002034, 124.48422290000599]",1,6,# # # # # #,None,123.41698620002717,123.59409190001315,123.82011730002705,124.05906020000111,124.22120650002034,124.48422290000599,-0.04531059999135323,0.17710569998598658,0.2260254000138957,0.23894289997406304,0.1621463000192307,0.26301639998564497
38,22,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],1,6,4 1 1 1 4 4,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
39,23,4.9092398999782745,2,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['4', '4', '1', '1', '1', '4']","[133.7290041000233, 133.96131510002306, 135.30129450000823, 135.66786120002507, 138.3164668000245, 138.63824400000158]",1,6,# # # # # #,None,133.7290041000233,133.96131510002306,135.30129450000823,135.66786120002507,138.3164668000245,138.63824400000158,2.7447812000173144,0.23231099999975413,1.3399793999851681,0.3665667000168469,2.648605599999428,0.32177719997707754
40,0,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],2,6,3 2 2 3 2 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
41,1,1.1928645999869332,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['3', '2', '2', '3', '2', '3']","[5.025924600020517, 5.313914300000761, 5.489897700026631, 5.687977400026284, 5.8768581000040285, 6.21878920000745]",2,6,# # # # # #,None,5.025924600020517,5.313914300000761,5.489897700026631,5.687977400026284,5.8768581000040285,6.21878920000745,NaN,0.28798969998024404,0.17598340002587065,0.1980796999996528,0.18888069997774437,0.3419311000034213
42,2,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],2,6,2 4 4 4 4 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
43,3,4.287935900036247,2,True,0.5,acc,right,True,2,1,5,ret,1,5,1,"['2', '4', '4', '4', '4', '2']","[14.6409364999854, 14.976837099995464, 15.195978300005663, 18.100018099998124, 18.663841900008265, 18.928872400021646]",2,6,# # # # # #,None,14.6409364999854,14.976837099995464,15.195978300005663,18.100018099998124,18.663841900008265,18.928872400021646,1.9221472999779508,0.3359006000100635,0.2191412000101991,2.9040397999924608,0.563823800010141,0.26503050001338124
44,4,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],2,6,1 4 1 4 4 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
45,5,1.4160848000319677,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['1', '4', '1', '4', '4', '3']","[25.062940899981186, 25.315907799988054, 25.573914900014643, 25.909801699977834, 26.135893900005613, 26.479025700013153]",2,6,# # # # # #,None,25.062940899981186,25.315907799988054,25.573914900014643,25.909801699977834,26.135893900005613,26.479025700013153,-0.3659315000404604,0.25296690000686795,0.2580071000265889,0.33588679996319115,0.22609220002777874,0.34313180000754073
46,6,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],2,6,1 3 1 3 1 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
47,7,3.3919289999757893,3,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['3', '1', '3', '1', '3', '1']","[33.64886710001156, 34.101082400011364, 34.56288899999345, 36.563884800008964, 36.78779199998826, 37.04079609998735]",2,6,# # # # # #,None,33.64886710001156,34.101082400011364,34.56288899999345,36.563884800008964,36.78779199998826,37.04079609998735,0.6698413999984041,0.45221529999980703,0.46180659998208284,2.0009958000155166,0.2239071999792941,0.2530040999990888
48,8,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],2,6,2 1 4 4 4 2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
49,9,6.037904999975583,2,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['2', '4', '4', '4', '1', '2']","[51.84794750000583, 52.22786330000963, 55.027840700000525, 55.281890899990685, 57.49784810002893, 57.88585249998141]",2,6,# # # # # #,None,51.84794750000583,52.22786330000963,55.027840700000525,55.281890899990685,57.49784810002893,57.88585249998141,8.307151400018483,0.37991580000380054,2.799977399990894,0.25405019999016076,2.215957200038247,0.3880043999524787
50,10,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],2,6,3 3 4 1 2 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
51,11,10.022049299965149,3,True,0.5,acc,right,True,2,1,5,ret,1,5,0,"['3', '2', '1', '4', '4', '3']","[65.00385640002787, 68.92784349998692, 69.23604899999918, 71.52192179998383, 71.86182729998836, 75.02590569999302]",2,6,# # # # # #,None,65.00385640002787,68.92784349998692,69.23604899999918,71.52192179998383,71.86182729998836,75.02590569999302,0.6180039000464603,3.9239870999590494,0.30820550001226366,2.285872799984645,0.3399055000045337,3.164078400004655
52,12,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],2,6,4 2 2 2 3 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
53,13,5.387872699997388,2,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['1', '3', '2', '2', '2', '4']","[86.99584869999671, 87.43177129997639, 88.77775030001067, 89.0457304000156, 91.8458242000197, 92.3837213999941]",2,6,# # # # # #,None,86.99584869999671,87.43177129997639,88.77775030001067,89.0457304000156,91.8458242000197,92.3837213999941,5.4699430000036955,0.4359225999796763,1.3459790000342764,0.2679801000049338,2.800093800004106,0.5378971999743953
54,14,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],2,6,3 2 2 1 1 4,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
55,15,1.2700403000344522,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['3', '2', '2', '1', '1', '4']","[98.89782319997903, 99.27295800001593, 99.45383840001887, 99.81081230001291, 99.97579430002952, 100.16786350001348]",2,6,# # # # # #,None,98.89782319997903,99.27295800001593,99.45383840001887,99.81081230001291,99.97579430002952,100.16786350001348,0.01410179998492822,0.37513480003690347,0.18088040000293404,0.3569738999940455,0.16498200001660734,0.19206919998396188
56,16,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],2,6,4 3 2 1 2 2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
57,17,6.618049199983942,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['2', '2', '1', '3', '4', '4']","[110.17278850002913, 110.36181239999132, 113.2017685000319, 113.399843399995, 114.87977260001935, 116.79083770001307]",2,6,# # # # # #,None,110.17278850002913,110.36181239999132,113.2017685000319,113.399843399995,114.87977260001935,116.79083770001307,3.504925000015646,0.18902389996219426,2.839956100040581,0.19807489996310323,1.479929200024344,1.9110650999937207
58,18,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],2,6,3 1 4 4 2 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
59,19,2.180018500017468,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['3', '1', '4', '4', '2', '3']","[126.24372969998512, 126.66571809997549, 127.08171719999518, 127.3818203000119, 128.08085319999373, 128.4237482000026]",2,6,# # # # # #,None,126.24372969998512,126.66571809997549,127.08171719999518,127.3818203000119,128.08085319999373,128.4237482000026,2.952891999972053,0.42198839999036863,0.41599910001968965,0.30010310001671314,0.6990328999818303,0.3428950000088662
60,20,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],2,6,1 1 4 4 3 2,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
61,21,16.395853299996816,3,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['3', '3', '3', '4', '1', '1']","[129.97086930001387, 142.30975070002023, 142.60478069999954, 145.61079639999662, 146.16975519998232, 146.3667226000107]",2,6,# # # # # #,None,129.97086930001387,142.30975070002023,142.60478069999954,145.61079639999662,146.16975519998232,146.3667226000107,-4.952878899988718,12.338881400006358,0.295029999979306,3.0060156999970786,0.5589587999857031,0.19696740002837032
62,22,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],2,6,4 2 1 2 4 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
63,23,2.1809578000102188,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '2', '1', '2', '4', '1']","[155.08074469998246, 155.6177884999779, 156.10774130001664, 156.56171330000507, 156.91970020002918, 157.26170249999268]",2,6,# # # # # #,None,155.08074469998246,155.6177884999779,156.10774130001664,156.56171330000507,156.91970020002918,157.26170249999268,2.2140220999717712,0.5370437999954447,0.4899528000387363,0.4539719999884255,0.35798690002411604,0.3420022999634966
64,0,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],3,6,1 3 3 1 2 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
65,1,1.6990120999980718,2,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['1', '3', '3', '1', '2', '3']","[6.655179499997757, 6.943409800005611, 7.173223899968434, 7.384318900003564, 8.166240799997468, 8.35419159999583]",3,6,# # # # # #,None,6.655179499997757,6.943409800005611,7.173223899968434,7.384318900003564,8.166240799997468,8.35419159999583,NaN,0.28823030000785366,0.2298140999628231,0.2110950000351295,0.7819218999939039,0.18795079999836162
66,2,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],3,6,2 3 1 2 2 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
67,3,2.7200224000262097,3,True,0.5,acc,right,False,2,1,6,ret,1,10,0,"['1', '2', '2', '1', '3', '2']","[15.742182399961166, 15.991835299995728, 16.154151299968362, 17.51014229998691, 18.261232299963012, 18.462204799987376]",3,6,# # # # # #,None,15.742182399961166,15.991835299995728,16.154151299968362,17.51014229998691,18.261232299963012,18.462204799987376,0.8879907999653369,0.24965290003456175,0.16231599997263402,1.3559910000185482,0.7510899999761023,0.2009725000243634
68,4,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],3,6,4 1 3 2 2 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
69,5,1.2619865000015125,3,True,0.5,acc,right,False,2,1,6,ret,1,10,1,"['4', '1', '3', '2', '2', '1']","[24.759148499986622, 25.105141099949833, 25.422145599965006, 25.676229599979706, 25.851244499965105, 26.021134999988135]",3,6,# # # # # #,None,24.759148499986622,25.105141099949833,25.422145599965006,25.676229599979706,25.851244499965105,26.021134999988135,-0.20305630000075325,0.3459925999632105,0.3170045000151731,0.2540840000147,0.1750148999853991,0.16989050002302974
70,6,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],3,6,3 4 4 3 4 1,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
71,7,7.204954600019847,2,True,0.5,acc,right,True,2,1,4,ret,1,4,0,"['1', '4', '3', '4', '3', '4']","[35.3621906999615, 35.69114859995898, 38.556246699998155, 39.00228049996076, 42.1571619999595, 42.56714529998135]",3,6,# # # # # #,None,35.3621906999615,35.69114859995898,38.556246699998155,39.00228049996076,42.1571619999595,42.56714529998135,2.841055699973367,0.3289578999974765,2.8650981000391766,0.4460337999626063,3.154881499998737,0.4099833000218496
72,8,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],3,6,1 2 2 4 4 3,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
73,9,1.6170002000289967,3,True,0.5,acc,right,True,2,1,5,ret,1,5,1,"['1', '2', '2', '4', '3', '3']","[48.67015929997433, 48.97765789995901, 49.182451399974525, 49.78434479999123, 50.10815039998852, 50.28715950000333]",3,6,# # # # # #,None,48.67015929997433,48.97765789995901,49.182451399974525,49.78434479999123,50.10815039998852,50.28715950000333,-0.39698600000701845,0.3074985999846831,0.2047935000155121,0.6018934000167064,0.32380559999728575,0.17900910001480952
74,10,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],3,6,4 4 3 2 3 3,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
75,11,9.378985599963926,2,True,0.5,acc,right,True,2,1,2,ret,1,2,0,"['4', '4', '3', '4', '4', '4']","[58.292127799999435, 61.96604430000298, 65.56611580000026, 65.88503819995094, 67.39015019999351, 67.67111339996336]",3,6,# # # # # #,None,58.292127799999435,61.96604430000298,65.56611580000026,65.88503819995094,67.39015019999351,67.67111339996336,1.5049682999961078,3.6739165000035428,3.6000714999972843,0.3189223999506794,1.5051120000425726,0.28096319996984676
76,12,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],3,6,2 4 3 2 2 4,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
77,13,4.425950699951501,3,True,0.5,acc,right,True,2,1,3,ret,1,3,0,"['4', '2', '2', '4', '2', '4']","[78.20812520000618, 78.56710389995715, 78.77348479995271, 80.5652015999658, 82.27009479998378, 82.63407589995768]",3,6,# # # # # #,None,78.20812520000618,78.56710389995715,78.77348479995271,80.5652015999658,82.27009479998378,82.63407589995768,4.037011800042819,0.358978699950967,0.20638089999556541,1.7917168000130914,1.7048932000179775,0.3639810999738984
78,14,0.0,2,False,0.0,None,right,False,2,1,0,enc,0,0,0,[],[],3,6,2 3 4 4 1 2,4,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
79,15,5.178963400016073,2,True,0.5,acc,right,True,2,1,2,ret,1,2,0,"['2', '1', '3', '2', '4', '4']","[95.01707469997928, 95.31609819998266, 98.34531389997574, 98.58810749999247, 99.89641929999925, 100.19603809999535]",3,6,# # # # # #,None,95.01707469997928,95.31609819998266,98.34531389997574,98.58810749999247,99.89641929999925,100.19603809999535,5.882998800021596,0.2990235000033863,3.029215699993074,0.24279360001673922,1.308311800006777,0.29961879999609664
80,16,0.0,3,False,0.0,None,right,False,2,1,0,enc,0,0,1,[],[],3,6,2 1 1 2 4 1,6,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
