,MT,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,chunk,display_trial_feedback,feedback_dur,feedback_type,hand,is_error,item_dur,iti_dur,number_correct,phase,phase_type,points,recall_dir,response,response_time,run_number,seq_length,seq_str,trial_dur
11,4.1519888,11,11,11,11,11,11,11,11,11,2,TRUE,0.5,acc,right,TRUE,2,1,3,ret,1,3,0,"['2', '2', '4', '1', '3', '2']","[66.58832780000012, 66.86855879999894, 67.2603612999992, 67.70822880000014, 70.4523154999988, 70.74031659999855]",1,6,# # # # # #,None
12,0,12,12,12,12,12,12,12,12,12,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],1,6,4 1 1 1 4 3,6
13,3.807967,13,13,13,13,13,13,13,13,13,3,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,0,"['3', '4', '1', '4', '1', '1']","[79.6202314000002, 80.20433570000023, 80.58015909999995, 82.67628559999866, 82.98017029999937, 83.42819839999902]",1,6,# # # # # #,None
14,0,14,14,14,14,14,14,14,14,14,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],1,6,1 2 3 4 3 1,4
15,2.3359699,15,15,15,15,15,15,15,15,15,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '2', '3', '4', '3', '1']","[91.88428169999861, 92.49222579999878, 92.92411659999925, 93.34017309999945, 93.87616909999997, 94.22025159999976]",1,6,# # # # # #,None
16,0,16,16,16,16,16,16,16,0,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],1,6,4 2 2 1 1 2,6
17,1.319781,17,17,17,17,17,17,17,1,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '2', '2', '1', '1', '2']","[5.191186599999128, 5.479001800000333, 5.7109959999997955, 6.150992299999416, 6.32725980000032, 6.510967599999276]",1,6,# # # # # #,None
18,0,18,18,18,18,18,18,18,2,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],1,6,3 3 2 2 3 3,6
19,3.0720063,19,19,19,19,19,19,19,3,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '3', '2', '2', '3', '3']","[13.270975699999326, 13.518968200000018, 14.055169999999634, 15.247123900000588, 16.03107970000019, 16.34298200000012]",1,6,# # # # # #,None
20,0,20,20,20,20,20,20,20,4,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],1,6,1 4 4 2 2 1,4
21,5.3678337,21,21,21,21,21,21,21,5,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '2', '2', '4', '4', '1']","[25.855270300000484, 26.119180800000322, 28.119230500000413, 28.726951200000258, 31.007195000000138, 31.223104000000603]",1,6,# # # # # #,None
22,0,22,22,22,22,22,22,22,6,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],1,6,2 3 3 2 4 1,6
23,3.0719042,23,23,23,23,23,23,23,7,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '4', '2', '3', '3', '2']","[39.38303690000066, 39.847230400000626, 40.21487960000013, 42.023451700000805, 42.255196300000534, 42.454941100000724]",1,6,# # # # # #,None
24,0,24,24,24,24,24,24,24,8,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],1,6,4 3 2 1 3 4,4
25,4.415908,25,25,25,25,25,25,25,9,,2,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,0,"['4', '3', '1', '2', '4', '3']","[53.09487970000009, 53.639201899999534, 55.27087179999944, 55.55085979999967, 57.07880230000046, 57.51078769999913]",1,6,# # # # # #,None
26,0,26,26,26,26,26,26,26,10,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],1,6,4 3 3 1 1 2,4
27,4.6642266,27,27,27,27,27,27,27,11,,2,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,1,"['3', '3', '4', '1', '1', '2']","[66.68693249999887, 67.71875159999945, 69.70289279999815, 69.9347833999982, 71.23890569999821, 71.35115910000059]",1,6,# # # # # #,None
28,0,28,28,28,28,28,28,28,12,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],1,6,2 3 4 2 2 1,6
29,2.9439616,29,29,29,29,29,29,29,13,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '2', '2', '4', '3', '2']","[78.94279640000059, 79.25485909999952, 79.47088809999877, 81.37476340000103, 81.65486430000055, 81.88675799999874]",1,6,# # # # # #,None
30,0,30,30,30,30,30,30,30,14,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],1,6,4 2 3 4 2 1,4
31,2.2880647,31,31,31,31,31,31,31,15,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '2', '3', '4', '2', '1']","[91.18271780000032, 91.66269890000149, 92.03075960000024, 92.3748547999985, 93.25479169999926, 93.47078249999868]",1,6,# # # # # #,None
32,0,32,32,32,32,32,32,32,16,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],1,6,1 4 1 3 2 4,4
33,4.8158087,33,33,33,33,33,33,33,17,,2,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,1,"['1', '4', '1', '3', '3', '4']","[102.2709253999983, 102.55086340000162, 102.87097819999872, 103.19071710000026, 104.04678230000172, 107.08673409999938]",1,6,# # # # # #,None
34,0,34,34,34,34,34,34,34,18,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],1,6,2 3 3 3 3 4,6
35,2.0079763,35,35,35,35,35,35,35,19,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '3', '3', '3', '3', '2']","[114.60675390000142, 115.09479950000059, 115.48683749999873, 116.04731809999976, 116.34289209999952, 116.61473020000085]",1,6,# # # # # #,None
36,0,36,36,36,36,36,36,36,20,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],1,6,1 1 3 2 2 4,6
37,2.1359932,37,37,37,37,37,37,37,21,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '1', '3', '2', '2', '4']","[123.31074780000017, 123.71870939999826, 124.07081220000146, 124.67134189999888, 125.03070370000023, 125.44674100000157]",1,6,# # # # # #,None
38,0,38,38,38,38,38,38,38,22,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],1,6,4 1 1 1 4 4,4
39,2.7200142,39,39,39,39,39,39,39,23,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['4', '4', '1', '1', '1', '4']","[134.91068540000015, 135.1347396000001, 136.03887529999884, 136.23882849999973, 137.3907061000009, 137.6306996000003]",1,6,# # # # # #,None
40,0,40,40,40,40,40,40,0,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],2,6,3 2 2 3 2 3,6
41,2.0719457,41,41,41,41,41,41,1,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '2', '2', '3', '2', '3']","[5.114952100000664, 6.1229299000005994, 6.346973899999284, 6.770902899999783, 6.9869612000002235, 7.186897799998405]",2,6,# # # # # #,None
42,0,42,42,42,42,42,42,2,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],2,6,2 4 4 4 4 1,4
43,1.4561168,43,43,43,43,43,43,3,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '4', '4', '4', '4', '1']","[16.042915999998513, 16.458995400000276, 16.89896890000091, 17.131042299999535, 17.346949399998266, 17.49903279999853]",2,6,# # # # # #,None
44,0,44,44,44,44,44,44,4,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],2,6,1 4 1 4 4 3,6
45,3.3357084,45,45,45,45,45,45,5,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '4', '1', '4', '4', '3']","[24.41927729999952, 25.411065500000404, 26.12289370000144, 27.306999399999768, 27.514959299998736, 27.75498570000127]",2,6,# # # # # #,None
46,0,46,46,46,46,46,46,6,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],2,6,1 3 1 3 1 3,6
47,5.0079941,47,47,47,47,47,47,7,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '1', '3', '1', '3', '1']","[35.194919199999276, 35.434933500000625, 35.67493810000087, 39.83488379999835, 40.04292219999843, 40.202913299999636]",2,6,# # # # # #,None
48,0,48,48,48,48,48,48,8,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],2,6,2 1 4 4 4 2,4
49,2.8240708,49,49,49,49,49,49,9,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '4', '4', '4', '1', '2']","[49.818963599998824, 50.090982599998824, 51.00291239999933, 51.2911110999994, 52.52300660000037, 52.64303440000003]",2,6,# # # # # #,None
50,0,50,50,50,50,50,50,10,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],2,6,3 3 4 1 2 3,6
51,3.3839034,51,51,51,51,51,51,11,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '2', '1', '4', '3', '3']","[59.81107070000144, 60.03485219999857, 60.25110280000081, 62.730961199999, 62.994904099999985, 63.194974099998944]",2,6,# # # # # #,None
52,0,52,52,52,52,52,52,12,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],2,6,4 2 2 2 3 1,4
53,2.9999672,53,53,53,53,53,53,13,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '3', '2', '2', '2', '4']","[72.79489620000095, 72.98690309999802, 74.09890209999867, 74.28298509999877, 75.6110179999996, 75.79486339999858]",2,6,# # # # # #,None
54,0,54,54,54,54,54,54,14,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],2,6,3 2 2 1 1 4,6
55,2.1199462,55,55,55,55,55,55,15,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '2', '2', '1', '1', '4']","[82.66685670000152, 82.93893899999966, 83.20294659999854, 84.17992389999927, 84.45889410000018, 84.78680289999829]",2,6,# # # # # #,None
56,0,56,56,56,56,56,56,16,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],2,6,4 3 2 1 2 2,4
57,4.6801679,57,57,57,57,57,57,17,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '2', '1', '2', '3', '4']","[93.67490710000129, 93.8508440000005, 95.47488349999912, 95.88285019999967, 98.08281970000098, 98.35507499999949]",2,6,# # # # # #,None
58,0,58,58,58,58,58,58,18,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],2,6,3 1 4 4 2 3,4
59,1.6241101,59,59,59,59,59,59,19,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '1', '4', '4', '2', '3']","[107.2748791999984, 107.49889769999936, 108.0043517999984, 108.24281390000033, 108.76276629999848, 108.89898929999981]",2,6,# # # # # #,None
60,0,60,60,60,60,60,60,20,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],2,6,1 1 4 4 3 2,6
61,2.9919672,61,61,61,61,61,61,21,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['2', '3', '4', '4', '1', '1']","[118.60286669999914, 118.9068331999988, 119.21081449999838, 121.1308613000001, 121.4029303999996, 121.59483389999878]",2,6,# # # # # #,None
62,0,62,62,62,62,62,62,22,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],2,6,4 2 1 2 4 1,4
63,1.7760392,63,63,63,63,63,63,23,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '2', '1', '2', '4', '1']","[130.56277649999902, 130.90682229999948, 131.1947684000006, 131.45084529999804, 132.0828393999982, 132.33881570000085]",2,6,# # # # # #,None
64,0,64,64,64,64,64,0,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],3,6,1 3 3 1 2 3,4
65,1.2879779,65,65,65,65,65,1,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '3', '3', '1', '2', '3']","[7.012867099998402, 7.244927699997788, 7.812991699996928, 8.028775999999198, 8.220848999997543, 8.300844999997935]",3,6,# # # # # #,None
66,0,66,66,66,66,66,2,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],3,6,2 3 1 2 2 1,6
67,4.2480205,67,67,67,67,67,3,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '2', '2', '1', '3', '2']","[16.060865999999805, 16.276721700000053, 16.4850071999972, 19.92481939999925, 20.1408064999996, 20.308886499999062]",3,6,# # # # # #,None
68,0,68,68,68,68,68,4,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],3,6,4 1 3 2 2 1,6
69,1.2562157,69,69,69,69,69,5,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '1', '3', '2', '2', '1']","[27.132837799999834, 27.3727321999977, 27.628746699996555, 27.908919399997103, 28.076832699996885, 28.389053499999136]",3,6,# # # # # #,None
70,0,70,70,70,70,70,6,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],3,6,3 4 4 3 4 1,4
71,7.3036655,71,71,71,71,71,7,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['1', '4', '3', '4', '4', '3']","[37.340974099999585, 37.700908299997536, 41.22875889999705, 41.61271439999837, 44.46080059999804, 44.64463959999921]",3,6,# # # # # #,None
72,0,72,72,72,72,72,8,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],3,6,1 2 2 4 4 3,6
73,1.4741529,73,73,73,73,73,9,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '2', '2', '4', '4', '3']","[51.564754099999845, 51.8048112999968, 52.00489729999754, 52.58080709999922, 52.78888519999964, 53.03890699999829]",3,6,# # # # # #,None
74,0,74,74,74,74,74,10,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],3,6,4 4 3 2 3 3,4
75,2.1677681,75,75,75,75,75,11,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '3', '2', '3', '4', '4']","[61.30895669999882, 61.51674369999819, 62.54870779999692, 62.70090919999711, 63.29275229999985, 63.47672479999892]",3,6,# # # # # #,None
76,0,76,76,76,76,76,12,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],3,6,2 4 3 2 2 4,6
77,3.3680362,77,77,77,77,77,13,,,,3,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,0,"['4', '2', '2', '4', '3', '2']","[72.69260619999841, 73.00483739999981, 73.30882399999973, 75.46869650000008, 75.71667909999815, 76.06064239999978]",3,6,# # # # # #,None
78,0,78,78,78,78,78,14,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],3,6,2 3 4 4 1 2,4
79,4.5836578,79,79,79,79,79,15,,,,2,TRUE,0.5,acc,right,TRUE,2,1,2,ret,1,2,0,"['2', '1', '3', '2', '4', '4']","[85.96499939999921, 86.05360889999793, 87.73267279999709, 87.79670039999837, 88.57292629999938, 90.54865719999725]",3,6,# # # # # #,None
80,0,80,80,80,80,80,16,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],3,6,2 1 1 2 4 1,6
81,1.535946,81,81,81,81,81,17,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '1', '1', '2', '4', '1']","[97.69283809999979, 98.02062749999823, 98.34067639999921, 98.86873979999655, 99.06868699999904, 99.22878409999976]",3,6,# # # # # #,None
82,0,82,82,82,82,82,18,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],3,6,3 2 1 1 3 2,6
83,6.0480235,83,83,83,83,83,19,,,,3,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,0,"['2', '2', '1', '1', '2', '3']","[110.30065789999935, 110.99680279999666, 113.34872339999856, 115.70097929999974, 115.99655359999815, 116.3486813999989]",3,6,# # # # # #,None
84,0,84,84,84,84,84,20,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],3,6,1 4 1 4 2 1,4
85,1.2561154,85,85,85,85,85,21,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['1', '4', '1', '4', '2', '1']","[124.85258229999818, 125.188576499997, 125.44476020000002, 125.68457659999694, 125.94070289999945, 126.10869769999772]",3,6,# # # # # #,None
86,0,86,86,86,86,86,22,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],3,6,1 3 2 1 1 3,4
87,3.143821,87,87,87,87,87,23,,,,2,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,1,"['1', '4', '2', '1', '1', '3']","[134.43679339999653, 134.75661729999774, 135.18076329999894, 135.98073779999686, 137.42074699999648, 137.580614399998]",3,6,# # # # # #,None
88,0,88,88,88,88,0,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],4,6,4 4 1 3 2 2,4
89,25.1217841,89,89,89,89,1,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,1,"['m', '4', '1', '3', '2', '2']","[-13.360416899999109, 9.345501499999955, 9.961325399999623, 10.10539069999868, 11.609328099999402, 11.761367200000677]",4,6,# # # # # #,None
90,0,90,90,90,90,2,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],4,6,3 2 1 3 4 3,4
91,3.6559229,91,91,91,91,3,,,,,2,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '4', '3', '1', '2', '3']","[22.089348800000153, 22.489270499998383, 24.04131259999849, 24.185405000000173, 25.641370299999835, 25.74527169999783]",4,6,# # # # # #,None
92,0,92,92,92,92,4,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],4,6,2 3 2 3 1 2,6
93,5.2878123,93,93,93,93,5,,,,,3,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,0,"['1', '1', '3', '2', '3', '2']","[32.761509100000694, 35.35338309999861, 35.5534004000001, 37.60951959999875, 37.83343120000063, 38.04932139999801]",4,6,# # # # # #,None
94,0,94,94,94,94,6,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],4,6,4 4 4 2 2 1,6
95,1.3759537,95,95,95,95,7,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '4', '4', '2', '2', '1']","[44.417294399998354, 44.625276399998256, 44.889375499999005, 45.37724969999908, 45.57727220000015, 45.79324809999889]",4,6,# # # # # #,None
96,0,96,96,96,96,8,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],4,6,3 1 4 3 4 1,4
97,1.856037,97,97,97,97,9,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,1,"['3', '1', '4', '3', '3', '1']","[54.433303999998316, 54.77728120000029, 55.33727519999957, 55.777233000000706, 56.12934239999959, 56.289340999999695]",4,6,# # # # # #,None
98,0,98,98,98,98,10,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],4,6,3 1 4 2 4 3,6
99,3.4481465,99,99,99,99,11,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '1', '4', '2', '4', '3']","[63.28124929999831, 63.96126390000063, 64.38561389999813, 65.6253579999975, 66.37741679999817, 66.72939580000093]",4,6,# # # # # #,None
100,0,100,100,100,100,12,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],4,6,2 1 4 1 4 4,4
101,15.4623529,101,101,101,101,13,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,0,"['3', '4', '1', '4', '1', '2']","[68.27500370000052, 78.45730840000033, 82.8572213999978, 83.22545339999851, 83.59332920000088, 83.73735659999875]",4,6,# # # # # #,None
102,0,102,102,102,102,14,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],4,6,4 4 4 2 2 3,6
103,2.0320668,103,103,103,103,15,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,0,"['3', '2', '2', '4', '4', '4']","[92.08124669999961, 92.3772542000006, 92.68123510000078, 93.71322220000002, 93.92933319999793, 94.11331349999818]",4,6,# # # # # #,None
104,0,104,104,104,104,16,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],4,6,4 2 3 2 4 3,4
105,1.7279261,105,105,105,105,17,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,1,"['4', '2', '3', '2', '3', '3']","[102.9772759999978, 103.26535169999988, 103.52124220000042, 103.87324349999835, 104.53717069999766, 104.70520209999813]",4,6,# # # # # #,None
106,0,106,106,106,106,18,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],4,6,4 4 2 3 3 4,4
107,4.4799411,107,107,107,107,19,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,0,"['4', '3', '3', '2', '2', '4']","[114.36927089999881, 114.71320990000095, 115.2732032999993, 115.57719889999862, 118.70520269999906, 118.84921200000099]",4,6,# # # # # #,None
108,0,108,108,108,108,20,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],4,6,3 3 3 1 1 2,6
109,0.8965269,109,109,109,109,21,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['3', '3', '3', '1', '1', '2']","[125.54521789999853, 125.75318960000004, 125.92919419999816, 126.2252645999979, 126.36120739999751, 126.44174479999856]",4,6,# # # # # #,None
110,0,110,110,110,110,22,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],4,6,1 4 3 2 2 1,6
111,2.6320634,111,111,111,111,23,,,,,3,TRUE,0.5,acc,right,TRUE,2,1,5,ret,1,5,0,"['1', '2', '2', '3', '3', '1']","[134.00908189999973, 134.23322279999775, 134.44918830000097, 136.3212410999986, 136.4972114000011, 136.64114530000006]",4,6,# # # # # #,None
112,0,112,112,112,0,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],5,6,4 3 1 1 1 1,6
113,1.1919562,113,113,113,1,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['4', '3', '1', '1', '1', '1']","[4.743766499999765, 5.032261100001051, 5.279777600000671, 5.4717493999996805, 5.623765100001037, 5.935722700000042]",5,6,# # # # # #,None
114,0,114,114,114,2,,,,,,3,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],5,6,2 4 2 3 2 4,6
115,1.879962,115,115,115,3,,,,,,3,TRUE,0.5,acc,right,FALSE,2,1,6,ret,1,10,1,"['2', '4', '2', '3', '2', '4']","[12.959774700000708, 13.207812799999374, 13.447754199998599, 14.311841200000345, 14.631736899998941, 14.839736699999776]",5,6,# # # # # #,None
116,0,116,116,116,4,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],5,6,4 3 3 2 2 2,4
117,2.520042,117,117,117,5,,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,1,"['4', '3', '2', '3', '2', '2']","[24.407713699998567, 24.86392049999995, 25.863735999999335, 26.087851500000397, 26.783892799998284, 26.92775569999867]",5,6,# # # # # #,None
118,0,118,118,118,6,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,1,[],[],5,6,2 3 1 3 2 3,4
119,1.3359736,119,119,119,7,,,,,,2,TRUE,0.5,acc,right,TRUE,2,1,4,ret,1,4,1,"['2', '4', '1', '3', '2', '4']","[35.78379230000064, 36.04802109999946, 36.31979330000104, 36.56761919999917, 36.79988349999985, 37.11976589999904]",5,6,# # # # # #,None
120,0,120,120,120,8,,,,,,2,FALSE,0,None,right,FALSE,2,1,0,enc,0,0,0,[],[],5,6,3 2 3 1 3 4,4
